"1978","Texas Rangers","0.5370","4.2716","0.2530","3.36","1.2702"
"1982","Chicago White Sox","0.5370","4.8519","0.2732","3.87","1.3457"
"1982","San Francisco Giants","0.5370","4.1543","0.2533","3.64","1.3532"
"1983","Milwaukee Brewers","0.5370","4.7160","0.2769","4.02","1.3745"
"1984","New York Yankees","0.5370","4.6790","0.2756","3.78","1.3738"
"1986","Detroit Tigers","0.5370","4.9259","0.2625","4.02","1.3340"
"1986","Texas Rangers","0.5370","4.7593","0.2675","4.11","1.4348"
"1988","Milwaukee Brewers","0.5370","4.2099","0.2567","3.45","1.2291"
"1988","Toronto Blue Jays","0.5370","4.7099","0.2683","3.8","1.3251"
"1989","Baltimore Orioles","0.5370","4.3704","0.2517","4","1.3745"
"1989","New York Mets","0.5370","4.2160","0.2461","3.29","1.2291"
"1991","Chicago White Sox","0.5370","4.6790","0.2617","3.79","1.3052"
"1992","Montreal Expos","0.5370","4.0000","0.2521","3.25","1.2490"
"1993","St. Louis Cardinals","0.5370","4.6790","0.2717","4.09","1.3278"
"1999","Oakland Athletics","0.5370","5.5123","0.2591","4.69","1.4444"
"2003","Houston Astros","0.5370","4.9691","0.2626","3.86","1.3134"
"2004","San Diego Padres","0.5370","4.7407","0.2729","4.03","1.2908"
"2006","Toronto Blue Jays","0.5370","4.9938","0.2843","4.37","1.3381"
"2009","Florida Marlins","0.5370","4.7654","0.2679","4.29","1.3896"
"2009","Texas Rangers","0.5370","4.8395","0.2599","4.38","1.3464"
"2014","Seattle Mariners","0.5370","3.9136","0.2437","3.17","1.1680"
"2015","New York Yankees","0.5370","4.7160","0.2509","4.03","1.2963"
"2016","New York Mets","0.5370","4.1420","0.2458","3.57","1.2593"
"2016","San Francisco Giants","0.5370","4.4136","0.2582","3.65","1.2160"
"1995","Colorado Rockies","0.5347","5.4514","0.2815","4.97","1.5085"
"1986","Philadelphia Phillies","0.5342","4.5901","0.2528","3.85","1.3982"
"1997","Cleveland Indians","0.5342","5.3913","0.2860","4.73","1.4513"
"2008","Houston Astros","0.5342","4.4224","0.2627","4.36","1.3423"
"2016","Detroit Tigers","0.5342","4.6584","0.2671","4.24","1.2968"
"2009","Minnesota Twins","0.5337","5.0123","0.2744","4.5","1.3688"
"1988","Pittsburgh Pirates","0.5313","4.0688","0.2467","3.47","1.2625"
"1976","New York Mets","0.5309","3.7963","0.2464","2.94","1.1433"
"1978","Detroit Tigers","0.5309","4.4074","0.2714","3.64","1.3333"
"1980","Milwaukee Brewers","0.5309","5.0062","0.2751","3.71","1.3374"
"1982","Montreal Expos","0.5309","4.3025","0.2617","3.31","1.2476"
"1984","Boston Red Sox","0.5309","5.0000","0.2829","4.18","1.3999"
"1986","Cincinnati Reds","0.5309","4.5185","0.2536","3.91","1.3642"
"1989","Houston Astros","0.5309","3.9938","0.2386","3.64","1.3237"
"1990","Los Angeles Dodgers","0.5309","4.4938","0.2615","3.72","1.2634"
"1990","Toronto Blue Jays","0.5309","4.7346","0.2646","3.84","1.2888"
"1992","Chicago White Sox","0.5309","4.5556","0.2608","3.82","1.3374"
"1993","Texas Rangers","0.5309","5.1543","0.2672","4.28","1.3978"
"1999","San Francisco Giants","0.5309","5.3827","0.2709","4.71","1.4684"
"2000","Los Angeles Dodgers","0.5309","4.9259","0.2569","4.1","1.3573"
"2001","Los Angeles Dodgers","0.5309","4.6790","0.2547","4.25","1.3107"
"2001","Philadelphia Phillies","0.5309","4.6049","0.2603","4.15","1.3333"
"2003","Chicago White Sox","0.5309","4.8827","0.2633","4.17","1.2908"
"2003","Philadelphia Phillies","0.5309","4.8827","0.2612","4.04","1.3182"
"2003","Toronto Blue Jays","0.5309","5.5185","0.2791","4.69","1.4026"
"2004","Philadelphia Phillies","0.5309","5.1852","0.2667","4.45","1.3649"
"2006","Boston Red Sox","0.5309","5.0617","0.2687","4.83","1.4259"
"2008","St. Louis Cardinals","0.5309","4.8086","0.2812","4.19","1.3807"
"2008","Toronto Blue Jays","0.5309","4.4074","0.2640","3.49","1.2325"
"2009","Atlanta Braves","0.5309","4.5370","0.2634","3.57","1.3230"
"2010","St. Louis Cardinals","0.5309","4.5432","0.2627","3.57","1.2956"
"2011","Los Angeles Angels of Anaheim","0.5309","4.1173","0.2529","3.57","1.2785"
"2011","San Francisco Giants","0.5309","3.5185","0.2419","3.2","1.2476"
"2012","Los Angeles Dodgers","0.5309","3.9321","0.2517","3.34","1.2455"
"2013","Kansas City Royals","0.5309","4.0000","0.2600","3.45","1.2586"
"2013","Washington Nationals","0.5309","4.0494","0.2511","3.59","1.2154"
"2015","Houston Astros","0.5309","4.5000","0.2497","3.57","1.1872"
"2016","Seattle Mariners","0.5309","4.7407","0.2590","4","1.2826"
"2016","St. Louis Cardinals","0.5309","4.8086","0.2550","4.08","1.3080"
"1979","Detroit Tigers","0.5280","4.7826","0.2690","4.27","1.3637"
"1988","New York Yankees","0.5280","4.7950","0.2627","4.26","1.3796"
"1996","Seattle Mariners","0.5280","6.1677","0.2867","5.21","1.4955"
"1995","Houston Astros","0.5278","5.1875","0.2753","4.06","1.4020"
"1979","St. Louis Cardinals","0.5276","4.4847","0.2780","3.72","1.3292"
"1986","Toronto Blue Jays","0.5276","4.9632","0.2694","4.08","1.3320"
"2009","Detroit Tigers","0.5276","4.5583","0.2605","4.29","1.3926"
"1976","Minnesota Twins","0.5247","4.5864","0.2738","3.69","1.3930"
"1979","Kansas City Royals","0.5247","5.2531","0.2823","4.45","1.3807"
"1983","Houston Astros","0.5247","3.9691","0.2566","3.45","1.2661"
"1984","Baltimore Orioles","0.5247","4.2037","0.2518","3.71","1.3066"
"1987","Minnesota Twins","0.5247","4.8519","0.2613","4.63","1.3916"
"1990","Montreal Expos","0.5247","4.0864","0.2500","3.37","1.2750"
"1990","San Francisco Giants","0.5247","4.4383","0.2618","4.08","1.3923"
"1991","Texas Rangers","0.5247","5.1173","0.2699","4.47","1.4733"
"1993","Baltimore Orioles","0.5247","4.8519","0.2669","4.31","1.3759"
"1993","Detroit Tigers","0.5247","5.5494","0.2751","4.65","1.4328"
"1993","Houston Astros","0.5247","4.4198","0.2670","3.49","1.2613"
"1996","Boston Red Sox","0.5247","5.7284","0.2834","5","1.5967"
"1996","Chicago White Sox","0.5247","5.5432","0.2810","4.53","1.4712"
"1998","Anaheim Angels","0.5247","4.8580","0.2718","4.49","1.4479"
"2000","Arizona Diamondbacks","0.5247","4.8889","0.2652","4.35","1.3313"
"2000","Boston Red Sox","0.5247","4.8889","0.2670","4.23","1.3244"
"2001","Minnesota Twins","0.5247","4.7593","0.2723","4.51","1.3299"
"2003","Los Angeles Dodgers","0.5247","3.5432","0.2433","3.16","1.2209"
"2003","St. Louis Cardinals","0.5247","5.4074","0.2786","4.6","1.4074"
"2006","Philadelphia Phillies","0.5247","5.3395","0.2669","4.6","1.4218"
"2007","Chicago Cubs","0.5247","4.6420","0.2711","4.04","1.3121"
"2009","Seattle Mariners","0.5247","3.9506","0.2580","3.87","1.2984"
"2010","Toronto Blue Jays","0.5247","4.6605","0.2482","4.22","1.3347"
"2012","Chicago White Sox","0.5247","4.6173","0.2553","4.02","1.2812"
"2013","Baltimore Orioles","0.5247","4.5988","0.2598","4.2","1.3107"
"2013","New York Yankees","0.5247","4.0123","0.2424","3.94","1.2956"
"2014","Cleveland Indians","0.5247","4.1296","0.2531","3.56","1.2771"
"2015","Los Angeles Angels of Anaheim","0.5247","4.0802","0.2457","3.94","1.2490"
"1989","St. Louis Cardinals","0.5244","3.8537","0.2582","3.36","1.2276"
"1977","Minnesota Twins","0.5217","5.3851","0.2816","4.36","1.4168"
"1985","Detroit Tigers","0.5217","4.5280","0.2535","3.78","1.2899"
"1985","Montreal Expos","0.5217","3.9317","0.2472","3.55","1.2802"
"1988","Kansas City Royals","0.5217","4.3727","0.2595","3.65","1.2974"
"2008","Florida Marlins","0.5217","4.7826","0.2540","4.43","1.3851"
"1985","Chicago White Sox","0.5215","4.5153","0.2534","4.07","1.3497"
"2000","Cincinnati Reds","0.5215","5.0613","0.2742","4.33","1.4349"
"1980","Boston Red Sox","0.5188","4.7313","0.2834","4.38","1.4153"
"1978","San Diego Padres","0.5185","3.6481","0.2517","3.28","1.2812"
"1982","Pittsburgh Pirates","0.5185","4.4691","0.2734","3.81","1.3409"
"1983","Pittsburgh Pirates","0.5185","4.0679","0.2640","3.55","1.3313"
"1984","Kansas City Royals","0.5185","4.1543","0.2683","3.92","1.2750"
"1984","St. Louis Cardinals","0.5185","4.0247","0.2520","3.58","1.3176"
"1987","Cincinnati Reds","0.5185","4.8333","0.2658","4.24","1.3519"
"1991","Boston Red Sox","0.5185","4.5123","0.2687","4.01","1.3272"
"1991","Detroit Tigers","0.5185","5.0432","0.2473","4.51","1.4835"
"1991","Oakland Athletics","0.5185","4.6914","0.2481","4.57","1.4266"
"1991","San Diego Padres","0.5185","3.9259","0.2443","3.57","1.2634"
"1991","St. Louis Cardinals","0.5185","4.0185","0.2548","3.69","1.2490"
"1993","Kansas City Royals","0.5185","4.1667","0.2635","4.04","1.3374"
"1997","Anaheim Angels","0.5185","5.1173","0.2720","4.52","1.4479"
"1997","Houston Astros","0.5185","4.7963","0.2594","3.67","1.2963"
"1999","Toronto Blue Jays","0.5185","5.4506","0.2800","4.92","1.4794"
"2002","Houston Astros","0.5185","4.6235","0.2619","4","1.3505"
"2003","Arizona Diamondbacks","0.5185","4.4259","0.2634","3.84","1.3066"
"2007","Atlanta Braves","0.5185","5.0000","0.2746","4.11","1.3573"
"2008","Los Angeles Dodgers","0.5185","4.3210","0.2643","3.68","1.2764"
"2009","Tampa Bay Rays","0.5185","4.9568","0.2625","4.33","1.3278"
"2014","New York Yankees","0.5185","3.9074","0.2454","3.75","1.2277"
"2015","San Francisco Giants","0.5185","4.2963","0.2670","3.72","1.2174"
"2016","Houston Astros","0.5185","4.4691","0.2465","4.06","1.2990"
"2016","New York Yankees","0.5185","4.1975","0.2525","4.16","1.2359"
"1985","Baltimore Orioles","0.5155","5.0807","0.2630","4.38","1.4134"
"1988","San Diego Padres","0.5155","3.6894","0.2469","3.28","1.2222"
"2006","St. Louis Cardinals","0.5155","4.8509","0.2687","4.54","1.3658"
"2009","Chicago Cubs","0.5155","4.3913","0.2548","3.84","1.3216"
"1979","Philadelphia Phillies","0.5153","4.1902","0.2660","4.16","1.3170"
"1980","Detroit Tigers","0.5153","5.0920","0.2732","4.25","1.4063"
"1986","Cleveland Indians","0.5153","5.0982","0.2841","4.58","1.4676"
"1993","Chicago Cubs","0.5153","4.5276","0.2703","4.18","1.3524"
"1995","Texas Rangers","0.5139","4.7986","0.2654","4.66","1.4653"
"1976","Boston Red Sox","0.5123","4.4198","0.2627","3.52","1.3059"
"1977","St. Louis Cardinals","0.5123","4.5494","0.2696","3.81","1.3388"
"1979","Texas Rangers","0.5123","4.6296","0.2785","3.86","1.3052"
"1980","Oakland Athletics","0.5123","4.2346","0.2591","3.46","1.2812"
"1980","Pittsburgh Pirates","0.5123","4.1111","0.2663","3.58","1.2846"
"1982","Detroit Tigers","0.5123","4.5000","0.2664","3.8","1.3203"
"1985","Houston Astros","0.5123","4.3580","0.2610","3.66","1.3278"
"1985","San Diego Padres","0.5123","4.0123","0.2551","3.4","1.2634"
"1986","San Francisco Giants","0.5123","4.3086","0.2534","3.33","1.2723"
"1987","Kansas City Royals","0.5123","4.4136","0.2624","3.86","1.3525"
"1988","San Francisco Giants","0.5123","4.1358","0.2483","3.39","1.1968"
"1989","Boston Red Sox","0.5123","4.7778","0.2773","4.01","1.3690"
"1989","Texas Rangers","0.5123","4.2901","0.2626","3.91","1.3258"
"1990","Texas Rangers","0.5123","4.1728","0.2589","3.83","1.3484"
"1991","Milwaukee Brewers","0.5123","4.9321","0.2714","4.14","1.3889"
"1991","Seattle Mariners","0.5123","4.3333","0.2548","3.79","1.3820"
"1992","St. Louis Cardinals","0.5123","3.8951","0.2617","3.38","1.2380"
"1996","Colorado Rockies","0.5123","5.9321","0.2875","5.6","1.5233"
"1997","Colorado Rockies","0.5123","5.6975","0.2875","5.25","1.5521"
"1998","Los Angeles Dodgers","0.5123","4.1296","0.2517","3.81","1.3162"
"2000","Toronto Blue Jays","0.5123","5.3148","0.2751","5.14","1.4918"
"2001","Chicago White Sox","0.5123","4.9259","0.2678","4.55","1.3477"
"2002","Montreal Expos","0.5123","4.5370","0.2614","3.97","1.3601"
"2003","Kansas City Royals","0.5123","5.1605","0.2741","5.05","1.4643"
"2003","Montreal Expos","0.5123","4.3889","0.2582","4.01","1.3237"
"2004","Chicago White Sox","0.5123","5.3395","0.2676","4.91","1.3937"
"2004","Florida Marlins","0.5123","4.4321","0.2638","4.1","1.3086"
"2005","Florida Marlins","0.5123","4.4259","0.2724","4.16","1.3868"
"2005","Minnesota Twins","0.5123","4.2469","0.2590","3.71","1.2387"
"2005","New York Mets","0.5123","4.4568","0.2581","3.76","1.2901"
"2007","Milwaukee Brewers","0.5123","4.9444","0.2620","4.41","1.3855"
"2007","Toronto Blue Jays","0.5123","4.6481","0.2590","4","1.2771"
"2010","Colorado Rockies","0.5123","4.7531","0.2626","4.14","1.3237"
"2012","Milwaukee Brewers","0.5123","4.7901","0.2595","4.22","1.3601"
"2014","Toronto Blue Jays","0.5123","4.4630","0.2586","4","1.2963"
"2015","Minnesota Twins","0.5123","4.2963","0.2468","4.07","1.3162"
"2015","Washington Nationals","0.5123","4.3395","0.2511","3.62","1.1866"
"1976","Cleveland Indians","0.5094","3.8679","0.2629","3.47","1.3235"
"1981","Chicago White Sox","0.5094","4.4906","0.2716","3.47","1.2862"
"2001","Boston Red Sox","0.5093","4.7950","0.2664","4.15","1.3499"
"2011","Los Angeles Dodgers","0.5093","4.0000","0.2566","3.54","1.2381"
"1998","St. Louis Cardinals","0.5092","4.9693","0.2582","4.32","1.4117"
"1994","Los Angeles Dodgers","0.5088","4.6667","0.2702","4.23","1.3596"
"1995","Chicago Cubs","0.5069","4.8125","0.2650","4.13","1.4128"
"1979","Minnesota Twins","0.5062","4.7160","0.2785","4.13","1.4005"
"1988","Houston Astros","0.5062","3.8086","0.2435","3.41","1.2462"
"1991","Kansas City Royals","0.5062","4.4877","0.2641","3.92","1.3731"
"1992","San Diego Padres","0.5062","3.8086","0.2549","3.56","1.2915"
"1993","Seattle Mariners","0.5062","4.5309","0.2601","4.2","1.3896"
"1996","Houston Astros","0.5062","4.6481","0.2623","4.38","1.4266"
"2000","Anaheim Angels","0.5062","5.3333","0.2797","5","1.5062"
"2000","Colorado Rockies","0.5062","5.9753","0.2940","5.26","1.4787"
"2001","New York Mets","0.5062","3.9630","0.2493","4.07","1.2730"
"2005","San Diego Padres","0.5062","4.2222","0.2574","4.13","1.3409"
"2006","Houston Astros","0.5062","4.5370","0.2548","4.08","1.3066"
"2007","Los Angeles Dodgers","0.5062","4.5370","0.2750","4.2","1.3450"
"2008","Arizona Diamondbacks","0.5062","4.4444","0.2505","3.98","1.2716"
"2014","Milwaukee Brewers","0.5062","4.0123","0.2501","3.67","1.2462"
"1981","Cleveland Indians","0.5049","4.1845","0.2629","3.88","1.4024"
"1981","San Francisco Giants","0.5045","3.8468","0.2499","3.28","1.3644"
"1979","Cleveland Indians","0.5031","4.7205","0.2582","4.57","1.4300"
"1980","Atlanta Braves","0.5031","3.9130","0.2503","3.77","1.2774"
"1983","Montreal Expos","0.5031","4.1534","0.2641","3.58","1.2849"
"2015","Cleveland Indians","0.5031","4.1553","0.2565","3.67","1.1725"
"1977","Chicago Cubs","0.5000","4.2716","0.2657","4.01","1.3642"
"1977","Houston Astros","0.5000","4.1975","0.2541","3.54","1.3230"
"1982","San Diego Padres","0.5000","4.1667","0.2574","3.52","1.2689"
"1984","California Angels","0.5000","4.2963","0.2492","3.96","1.3717"
"1984","Minnesota Twins","0.5000","4.1543","0.2648","3.85","1.2977"
"1984","Philadelphia Phillies","0.5000","4.4444","0.2661","3.62","1.2785"
"1987","Oakland Athletics","0.5000","4.9753","0.2598","4.32","1.3532"
"1989","Milwaukee Brewers","0.5000","4.3642","0.2585","3.8","1.3169"
"1989","Montreal Expos","0.5000","3.9012","0.2468","3.48","1.2778"
"1991","California Angels","0.5000","4.0309","0.2552","3.69","1.2990"
"1992","Houston Astros","0.5000","3.7531","0.2464","3.72","1.3203"
"1993","Los Angeles Dodgers","0.5000","4.1667","0.2609","3.5","1.3532"
"1996","Cincinnati Reds","0.5000","4.8025","0.2563","4.33","1.3978"
"2002","Chicago White Sox","0.5000","5.2840","0.2681","4.53","1.3374"
"2005","Milwaukee Brewers","0.5000","4.4815","0.2594","3.97","1.3381"
"2005","Washington Nationals","0.5000","3.9444","0.2519","3.87","1.3683"
"2008","Cleveland Indians","0.5000","4.9691","0.2625","4.45","1.3539"
"2010","Detroit Tigers","0.5000","4.6358","0.2685","4.3","1.3594"
"2010","Oakland Athletics","0.5000","4.0926","0.2562","3.56","1.2531"
"2011","Toronto Blue Jays","0.5000","4.5864","0.2490","4.32","1.3532"
"2012","Arizona Diamondbacks","0.5000","4.5309","0.2592","3.93","1.2682"
"2012","Philadelphia Phillies","0.5000","4.2222","0.2551","3.83","1.2318"
"2013","Arizona Diamondbacks","0.5000","4.2284","0.2586","3.92","1.3340"
"2015","Baltimore Orioles","0.5000","4.4012","0.2498","4.05","1.2956"
"2016","Kansas City Royals","0.5000","4.1667","0.2612","4.21","1.3374"
"1983","San Diego Padres","0.4969","4.0061","0.2504","3.62","1.3067"
"1985","Boston Red Sox","0.4969","4.9080","0.2823","4.06","1.3817"
"1988","Montreal Expos","0.4969","3.8528","0.2512","3.08","1.2175"
"1997","Chicago White Sox","0.4969","4.8385","0.2728","4.74","1.4355"
"2002","Philadelphia Phillies","0.4969","4.4099","0.2586","4.17","1.3464"
"2011","Washington Nationals","0.4969","3.8758","0.2424","3.58","1.2974"
"1976","Houston Astros","0.4938","3.8580","0.2564","3.56","1.3793"
"1979","Chicago Cubs","0.4938","4.3580","0.2692","3.88","1.3861"
"1980","Cleveland Indians","0.4938","4.6125","0.2773","4.68","1.4382"
"1984","Atlanta Braves","0.4938","3.9012","0.2468","3.57","1.3210"
"1984","Houston Astros","0.4938","4.2778","0.2641","3.32","1.2702"
"1987","Philadelphia Phillies","0.4938","4.3333","0.2539","4.18","1.3992"
"1987","Pittsburgh Pirates","0.4938","4.4630","0.2645","4.2","1.3299"
"1989","Minnesota Twins","0.4938","4.5679","0.2763","4.28","1.3683"
"1990","California Angels","0.4938","4.2593","0.2600","3.79","1.3896"
"1993","Boston Red Sox","0.4938","4.2346","0.2640","3.77","1.3244"
"1996","Florida Marlins","0.4938","4.2469","0.2570","3.95","1.3608"
"1996","Milwaukee Brewers","0.4938","5.5185","0.2787","5.17","1.5123"
"2001","Toronto Blue Jays","0.4938","4.7346","0.2629","4.28","1.4012"
"2004","Cleveland Indians","0.4938","5.2963","0.2757","4.81","1.4623"
"2005","Toronto Blue Jays","0.4938","4.7840","0.2652","4.06","1.3162"
"2006","Cincinnati Reds","0.4938","4.6235","0.2573","4.51","1.3992"
"2006","Texas Rangers","0.4938","5.1543","0.2776","4.6","1.4088"
"2009","Milwaukee Brewers","0.4938","4.8457","0.2626","4.83","1.4438"
"2010","Florida Marlins","0.4938","4.4383","0.2537","4.08","1.3594"
"2010","Los Angeles Angels of Anaheim","0.4938","4.2037","0.2484","4.04","1.3628"
"2010","Los Angeles Dodgers","0.4938","4.1173","0.2521","4.01","1.2771"
"2011","Cleveland Indians","0.4938","4.3457","0.2505","4.23","1.3340"
"2015","Tampa Bay Rays","0.4938","3.9753","0.2521","3.74","1.2284"
"1995","Baltimore Orioles","0.4931","4.8889","0.2619","4.31","1.3025"
"1998","Chicago White Sox","0.4908","5.2822","0.2714","5.24","1.4649"
"1986","St. Louis Cardinals","0.4907","3.7329","0.2361","3.37","1.2761"
"2000","Florida Marlins","0.4907","4.5404","0.2616","4.59","1.4679"
"2016","Miami Marlins","0.4907","4.0683","0.2632","4.05","1.3478"
"1978","Chicago Cubs","0.4877","4.0988","0.2641","4.05","1.3813"
"1979","Los Angeles Dodgers","0.4877","4.5617","0.2628","3.83","1.3580"
"1982","New York Yankees","0.4877","4.3765","0.2564","3.99","1.3457"
"1983","San Francisco Giants","0.4877","4.2407","0.2466","3.7","1.3381"
"1983","St. Louis Cardinals","0.4877","4.1914","0.2695","3.79","1.3745"
"1984","Los Angeles Dodgers","0.4877","3.5802","0.2437","3.17","1.2894"
"1990","Detroit Tigers","0.4877","4.6296","0.2588","4.39","1.4143"
"1997","Detroit Tigers","0.4877","4.8395","0.2582","4.56","1.3909"
"1997","Pittsburgh Pirates","0.4877","4.4753","0.2617","4.28","1.4150"
"1998","Baltimore Orioles","0.4877","5.0432","0.2731","4.73","1.3992"
"1999","Seattle Mariners","0.4877","5.3025","0.2690","5.24","1.5754"
"2000","Detroit Tigers","0.4877","5.0802","0.2752","4.71","1.4259"
"2001","San Diego Padres","0.4877","4.8704","0.2516","4.52","1.3683"
"2002","Florida Marlins","0.4877","4.3148","0.2607","4.36","1.4266"
"2005","Chicago Cubs","0.4877","4.3395","0.2697","4.19","1.3258"
"2005","Texas Rangers","0.4877","5.3395","0.2673","4.96","1.4479"
"2006","Atlanta Braves","0.4877","5.2407","0.2705","4.6","1.4410"
"2007","Minnesota Twins","0.4877","4.4321","0.2644","4.15","1.3203"
"2008","Texas Rangers","0.4877","5.5617","0.2826","5.37","1.5583"
"2009","Chicago White Sox","0.4877","4.4691","0.2581","4.14","1.3340"
"2010","New York Mets","0.4877","4.0494","0.2490","3.7","1.3601"
"2011","Chicago White Sox","0.4877","4.0370","0.2521","4.1","1.3045"
"2011","Cincinnati Reds","0.4877","4.5370","0.2562","4.16","1.3395"
"2012","Pittsburgh Pirates","0.4877","4.0185","0.2426","3.86","1.2668"
"2014","Atlanta Braves","0.4877","3.5370","0.2407","3.38","1.2627"
"2014","New York Mets","0.4877","3.8827","0.2387","3.49","1.2888"
"2015","Arizona Diamondbacks","0.4877","4.4444","0.2645","4.04","1.3374"
"1994","New York Mets","0.4867","4.4779","0.2497","4.13","1.3776"
"1995","Kansas City Royals","0.4861","4.3681","0.2600","4.49","1.4090"
"1995","San Diego Padres","0.4861","4.6389","0.2717","4.13","1.3534"
"1981","Kansas City Royals","0.4854","3.8544","0.2674","3.56","1.2751"
"1983","Kansas City Royals","0.4847","4.2699","0.2706","4.25","1.3674"
"1984","Montreal Expos","0.4845","3.6832","0.2513","3.31","1.2471"
"1986","Montreal Expos","0.4845","3.9565","0.2544","3.78","1.3223"
"1997","Milwaukee Brewers","0.4845","4.2298","0.2599","4.22","1.3533"
"1999","Pittsburgh Pirates","0.4845","4.8137","0.2591","4.33","1.4334"
"1982","Cleveland Indians","0.4815","4.2160","0.2623","4.11","1.3868"
"1982","Toronto Blue Jays","0.4815","4.0185","0.2619","3.95","1.3176"
"1983","Boston Red Sox","0.4815","4.4691","0.2705","4.34","1.4163"
"1987","Boston Red Sox","0.4815","5.1975","0.2782","4.77","1.4410"
"1987","Seattle Mariners","0.4815","4.6914","0.2721","4.49","1.3717"
"1988","Cleveland Indians","0.4815","4.1111","0.2607","4.16","1.3326"
"1991","Philadelphia Phillies","0.4815","3.8827","0.2413","3.86","1.3827"
"1992","Chicago Cubs","0.4815","3.6605","0.2540","3.39","1.3114"
"1996","Minnesota Twins","0.4815","5.4136","0.2879","5.3","1.4691"
"1996","Oakland Athletics","0.4815","5.3148","0.2650","5.2","1.5652"
"1997","Boston Red Sox","0.4815","5.2531","0.2913","4.87","1.4931"
"1997","Montreal Expos","0.4815","4.2654","0.2575","4.14","1.3182"
"1999","Baltimore Orioles","0.4815","5.2531","0.2789","4.77","1.4506"
"2002","Cincinnati Reds","0.4815","4.3765","0.2534","4.27","1.4074"
"2002","Toronto Blue Jays","0.4815","5.0185","0.2611","4.8","1.4362"
"2004","Baltimore Orioles","0.4815","5.1975","0.2814","4.7","1.4918"
"2006","Cleveland Indians","0.4815","5.3704","0.2805","4.41","1.3800"
"2006","Florida Marlins","0.4815","4.6790","0.2643","4.37","1.4314"
"2006","Seattle Mariners","0.4815","4.6667","0.2716","4.6","1.4129"
"2007","St. Louis Cardinals","0.4815","4.4753","0.2736","4.65","1.3875"
"2009","Cincinnati Reds","0.4815","4.1543","0.2470","4.18","1.3697"
"2013","Los Angeles Angels of Anaheim","0.4815","4.5247","0.2641","4.23","1.3772"
"2015","Boston Red Sox","0.4815","4.6173","0.2651","4.31","1.3471"
"2016","Chicago White Sox","0.4815","4.2346","0.2573","4.1","1.3326"
"2016","Pittsburgh Pirates","0.4815","4.5000","0.2573","4.21","1.3875"
"1989","Los Angeles Dodgers","0.4813","3.4625","0.2403","2.95","1.2375"
"1991","Chicago Cubs","0.4813","4.3438","0.2526","4.03","1.3590"
"1995","New York Mets","0.4792","4.5625","0.2668","3.88","1.3094"
"1995","Philadelphia Phillies","0.4792","4.2708","0.2618","4.21","1.3727"
"1980","Minnesota Twins","0.4783","4.1615","0.2655","3.93","1.3596"
"1986","Milwaukee Brewers","0.4783","4.1429","0.2551","4.01","1.3609"
"1991","New York Mets","0.4783","3.9752","0.2435","3.56","1.2512"
"1994","San Francisco Giants","0.4783","4.3826","0.2489","3.99","1.3391"
"1994","Toronto Blue Jays","0.4783","4.9217","0.2686","4.7","1.4831"
"1982","Houston Astros","0.4753","3.5123","0.2467","3.42","1.2462"
"1984","Oakland Athletics","0.4753","4.5556","0.2593","4.48","1.4719"
"1985","Chicago Cubs","0.4753","4.2346","0.2544","4.16","1.3793"
"1985","Minnesota Twins","0.4753","4.3519","0.2638","4.48","1.3237"
"1985","Oakland Athletics","0.4753","4.6728","0.2643","4.41","1.4115"
"1987","Chicago White Sox","0.4753","4.6173","0.2577","4.3","1.3532"
"1990","Chicago Cubs","0.4753","4.2593","0.2632","4.34","1.4280"
"1990","Cleveland Indians","0.4753","4.5185","0.2671","4.26","1.3779"
"1990","Philadelphia Phillies","0.4753","3.9877","0.2547","4.07","1.3937"
"1990","Seattle Mariners","0.4753","3.9506","0.2592","3.69","1.3203"
"1992","Texas Rangers","0.4753","4.2099","0.2505","4.09","1.4191"
"1997","Texas Rangers","0.4753","4.9815","0.2738","4.68","1.4671"
"1998","Cincinnati Reds","0.4753","4.6296","0.2622","4.44","1.3532"
"1998","Colorado Rockies","0.4753","5.0988","0.2912","5","1.4712"
"1999","Los Angeles Dodgers","0.4753","4.8951","0.2659","4.45","1.3937"
"1999","Philadelphia Phillies","0.4753","5.1914","0.2749","4.93","1.4547"
"2000","Kansas City Royals","0.4753","5.4259","0.2880","5.48","1.5624"
"2003","Anaheim Angels","0.4753","4.5432","0.2685","4.28","1.3237"
"2005","Arizona Diamondbacks","0.4753","4.2963","0.2557","4.84","1.4520"
"2010","Milwaukee Brewers","0.4753","4.6296","0.2624","4.58","1.4191"
"2011","New York Mets","0.4753","4.4321","0.2638","4.19","1.3690"
"2014","Miami Marlins","0.4753","3.9815","0.2526","3.78","1.3299"
"2014","San Diego Padres","0.4753","3.3025","0.2265","3.27","1.2085"
"2014","Tampa Bay Rays","0.4753","3.7778","0.2467","3.56","1.2167"
"1983","Texas Rangers","0.4724","3.9202","0.2547","3.31","1.2699"
"1988","Chicago Cubs","0.4724","4.0491","0.2610","3.84","1.3524"
"1987","Chicago Cubs","0.4720","4.4720","0.2642","4.55","1.4852"
"1990","Baltimore Orioles","0.4720","4.1553","0.2455","4.04","1.3678"
"1998","Seattle Mariners","0.4720","5.3354","0.2759","4.95","1.4203"
"2006","San Francisco Giants","0.4720","4.6335","0.2591","4.63","1.3844"
"1994","Boston Red Sox","0.4696","4.8000","0.2635","4.93","1.5014"
"1994","Philadelphia Phillies","0.4696","4.5304","0.2618","3.85","1.3575"
